"","ensembl_gene_id","X","C473","C481","LC03","RC02","RC03","LC01","R03","R02","hgnc_symbol"
"606","ENSG00000115539","ENSG00000115539.13",720.9,1146.477917,745.0061538,2053.605,3630.967692,602.0093103,2365.8675,621.2023377,"PDCL3"
"607","ENSG00000115541","ENSG00000115541.10",5,3560.014375,10095.36769,4207.924375,970.3107692,2060.908276,2297.941667,2827.245325,"HSPE1"
"608","ENSG00000115561","ENSG00000115561.15",1,205.1041667,0.307692308,0.0625,0.384615385,92.24137931,2.666666667,240.8831169,"CHMP3"
"609","ENSG00000115607","ENSG00000115607.9",1,0.666666667,0.076923077,0.1875,0.076923077,0.482758621,0.083333333,0.12987013,"IL18RAP"
"610","ENSG00000115677","ENSG00000115677.16",2,552.4583333,2.384615385,3.6875,0.538461538,70.44827586,1.75,13.62337662,"HDLBP"
"611","ENSG00000115738","ENSG00000115738.9",8,474.0416667,1.769230769,876.6875,2.307692308,1878,2217.333333,7.844155844,"ID2"
"612","ENSG00000115760","ENSG00000115760.13",1,1349.125,270.8461538,1800.1875,16.53846154,248.0689655,1290.916667,648.1818182,"BIRC6"
"613","ENSG00000115762","ENSG00000115762.16",3,1402.166667,1.769230769,8.0625,9.076923077,949.6206897,3412.833333,574.3636364,"PLEKHB2"
"614","ENSG00000115806","ENSG00000115806.12",1,1694.645833,0.076923077,147.375,0.076923077,303.2068966,0.083333333,275.3246753,"GORASP2"
"615","ENSG00000115816","ENSG00000115816.14",1551,265.121875,468.0769231,21.625,973.7692308,869.6803448,433.94,1084.788701,"CEBPZ"
"616","ENSG00000115825","ENSG00000115825.9",10786,525.878125,150.0769231,3621.75875,35327.61538,668.8165517,292.6666667,813.3506494,"PRKD3"
"617","ENSG00000115866","ENSG00000115866.10",4,1280.604167,2593,1003.25,0.846153846,583.9655172,0.25,658.2075325,"DARS1"
"618","ENSG00000115875","ENSG00000115875.18",4,3623.666667,1815.538462,448,3.230769231,3001.517241,150.0833333,4996.480519,"SRSF7"
"619","ENSG00000115902","ENSG00000115902.10",4,231.9166667,1.692307692,8.4375,0.538461538,3.206896552,1.166666667,0.207792208,"SLC1A4"
"620","ENSG00000115919","ENSG00000115919.14",29,2448.229167,614.0769231,1786.8125,70,562.3448276,7219.580833,689.6233766,"KYNU"
"621","ENSG00000115935","ENSG00000115935.17",155,912.9583333,2101.384615,946.625,1927.153846,2568.931034,299.5,1003.597403,"WIPF1"
"622","ENSG00000115956","ENSG00000115956.9",1,2667.958333,16.84615385,248.625,1.692307692,2321.62069,73.33333333,412.4285714,"PLEK"
"623","ENSG00000115977","ENSG00000115977.18",1,2.583333333,0.538461538,5.6875,0.461538462,0.793103448,0.25,14.24675325,"AAK1"
"624","ENSG00000116030","ENSG00000116030.16",3,1894.791667,25.30769231,1168.375,2686.307692,2341.655172,484.9166667,1200.194805,"SUMO1"
"625","ENSG00000116044","ENSG00000116044.15",337,1445.909583,1976.407692,4746.5625,3096.923077,3248.755862,1359.84,1907.691558,"NFE2L2"
"626","ENSG00000116161","ENSG00000116161.17",4510,674.0622917,70,464.8125,2.307692308,1685.655172,3313.6,233.3584416,"CACYBP"
"627","ENSG00000116209","ENSG00000116209.11",5408,745.3958333,50.84615385,263.4375,3254.615385,1734.862069,1485.416667,1645.207792,"TMEM59"
"628","ENSG00000116221","ENSG00000116221.15",2,657.1041667,0.461538462,18.9375,0.923076923,15.13793103,28,246.2337662,"MRPL37"
"629","ENSG00000116251","ENSG00000116251.9",3,1422.330833,1930.727692,1632.93,80.42153846,1281.517241,314.1633333,1004.919091,"RPL22"
"630","ENSG00000116288","ENSG00000116288.12",2,2592.020833,1717.846154,40.25,9.923076923,197.3103448,583.8333333,559.2207792,"PARK7"
"631","ENSG00000116350","ENSG00000116350.16",4319,384.4791667,1243.384615,0.125,412.0769231,1364.689655,3.416666667,348.2207792,"SRSF4"
"632","ENSG00000116473","ENSG00000116473.14",3,302.3333333,51.84615385,1083.5,0.769230769,1354.896552,2135.25,376.8831169,"RAP1A"
"633","ENSG00000116478","ENSG00000116478.11",1,319.6041667,1,380.5625,543.2307692,191.3793103,0.333333333,284.0779221,"HDAC1"
"634","ENSG00000116489","ENSG00000116489.12",260,12193.75,17870.46154,5718.4375,62989.92308,3411.241379,4898.333333,9392.736753,"CAPZA1"
"635","ENSG00000116539","ENSG00000116539.12",31,299.625,24,54,117.3076923,107.3448276,1028.083333,299.4025974,"ASH1L"
"636","ENSG00000116560","ENSG00000116560.10",1,2092.675,3369.076923,3297.125,6.692307692,2672.241379,1202.916667,1766.71039,"SFPQ"
"637","ENSG00000116580","ENSG00000116580.18",21,21.84583333,82.84615385,0.4375,19155.69231,6.254482759,0.083333333,82.91220779,"GON4L"
"638","ENSG00000116586","ENSG00000116586.11",1,180.5833333,0.076923077,1078.75,2.153846154,460.5172414,1.5,228.4155844,"LAMTOR2"
"639","ENSG00000116717","ENSG00000116717.11",1,604.6041667,0.692307692,98.75,0.230769231,562.3448276,498.25,201.2207792,"GADD45A"
"640","ENSG00000116731","ENSG00000116731.22",7425,1636.291667,5415.461538,271,1400.769231,1312.034483,3614.416667,2045.688312,"PRDM2"
"641","ENSG00000116741","ENSG00000116741.7",4,2861.541667,346.5384615,2683,155.0769231,4847.724138,2313.416667,6016.038961,"RGS2"
"642","ENSG00000116747","ENSG00000116747.12",1,1444.625625,5395.846154,13.5,220.1869231,1168.212759,1830.074167,903.31,"RO60"
"643","ENSG00000116750","ENSG00000116750.13",1,1.444583333,0.230769231,7.875,16,443.6917241,1.175833333,356.6697403,"UCHL5"
"644","ENSG00000116752","ENSG00000116752.5",1,1101.5625,1,106,0.769230769,162.1724138,1.333333333,2064.25974,"BCAS2"
"645","ENSG00000116754","ENSG00000116754.13",5,2882.375,1341.846154,1245.125,6739.538462,4730.172414,1315.333333,2647.818182,"SRSF11"
"646","ENSG00000116815","ENSG00000116815.15",2,4081.041667,102.4615385,2175.1875,1.307692308,1077.931034,806,745.1948052,"CD58"
"647","ENSG00000116824","ENSG00000116824.4",6,28.47916667,1353.076923,125.625,4511.153846,47.5862069,314.9166667,65.35064935,"CD2"
"648","ENSG00000116918","ENSG00000116918.13",1,270.7708333,0.076923077,320.5625,738.4615385,292.1034483,1.333333333,58.61038961,"TSNAX"
"649","ENSG00000116954","ENSG00000116954.7",2,351.0625,586.3846154,2.36375,0.153846154,119.1417241,0.049166667,27.47675325,"RRAGC"
"650","ENSG00000117000","ENSG00000117000.8",18,770.3958333,0.538461538,1015.25,0.153846154,4011.689655,3.166666667,589.1168831,"RLF"
"651","ENSG00000117091","ENSG00000117091.9",16,1268.6375,974.6923077,1084.375,275.6923077,740.0689655,34,1631.194805,"CD48"
"652","ENSG00000117118","ENSG00000117118.9",2,619.3333333,25.15384615,0.375,2.846153846,523.7586207,10.5,497.6623377,"SDHB"
"653","ENSG00000117143","ENSG00000117143.13",2,1.020833333,0.307692308,0.3125,1,1.75862069,2.25,124.2727273,"UAP1"
"654","ENSG00000117228","ENSG00000117228.9",2,313.7708333,282.9223077,691.75,0.769230769,115.4137931,0.5,0.428571429,"GBP1"
"655","ENSG00000117280","ENSG00000117280.12",13168,699.0625,5.846153846,492.0625,0.384615385,444.7241379,0.166666667,555.6753247,"RAB29"
"656","ENSG00000117335","ENSG00000117335.19",1,53.125,3795.307692,133.375,0.461538462,907.4827586,815.9166667,437.1558442,"CD46"
"657","ENSG00000117505","ENSG00000117505.12",2,562.7708333,147.1538462,537.5,0.615384615,4.137931034,209.1666667,353.4285714,"DR1"
"658","ENSG00000117523","ENSG00000117523.15",4,2344.0625,2760.153846,1317.8125,1950,2792.862069,3673,3360.883117,"PRRC2C"
"659","ENSG00000117592","ENSG00000117592.8",1,895.6458333,0.153846154,0.1875,2.538461538,947.5172414,34.5,403.6623377,"PRDX6"
"660","ENSG00000117614","ENSG00000117614.9",1,962.8125,1.692307692,528.4375,308.3846154,1397.862069,29.5,1144.233766,"SYF2"
"661","ENSG00000117616","ENSG00000117616.17",1,1.0625,16,129.375,1318.461538,284.3627586,7.083333333,1800.992078,"RSRP1"
"662","ENSG00000117632","ENSG00000117632.22",3,533.0416667,3919.461538,21.9375,152.8461538,663,2.25,473.8311688,"STMN1"
"663","ENSG00000117748","ENSG00000117748.9",1,784.0625,861.1538462,86.375,1.538461538,1697.310345,53.25,571.025974,"RPA2"
"664","ENSG00000117758","ENSG00000117758.13",1,1.0625,0.076923077,796.1875,10.84615385,318.0344828,0.333333333,194.8961039,"STX12"
"665","ENSG00000117862","ENSG00000117862.11",1,743.3958333,35.84615385,0.4375,1.307692308,967.137931,5.833333333,344.1948052,"TXNDC12"
"666","ENSG00000118058","ENSG00000118058.20",3025,1448.604167,539.4615385,845.5,1.538461538,597.137931,1876.416667,261.9480519,"KMT2A"
"667","ENSG00000118181","ENSG00000118181.10",13740.84,8839.763542,8093.658462,5139.431875,8452.541538,8587.412759,7114.713333,7882.106883,"RPS25"
"668","ENSG00000118217","ENSG00000118217.5",1,328.5625,0.461538462,0.375,4.230769231,1620.448276,3.416666667,527.4675325,"ATF6"
"669","ENSG00000118363","ENSG00000118363.11",3,3479.939792,1314.635385,1122.446875,3.406923077,1498.92931,532.6066667,955.7057143,"SPCS2"
"670","ENSG00000118482","ENSG00000118482.11",3004,77.54166667,1559.846154,8.75,0.230769231,307.9310345,291.9166667,817.5324675,"PHF3"
"671","ENSG00000118503","ENSG00000118503.14",4,597.7083333,2202.538462,278.8125,2.538461538,2653.448276,559.4166667,728.8961039,"TNFAIP3"
"672","ENSG00000118579","ENSG00000118579.12",6,758.75,0.230769231,696.25,9.384615385,311.9655172,0.166666667,375.1558442,"MED28"
"673","ENSG00000118640","ENSG00000118640.10",4022,2265.854167,1913.692308,981.8125,7.384615385,849.137931,251.8333333,735.1948052,"VAMP8"
"674","ENSG00000118680","ENSG00000118680.12",8,1798.540208,38.46153846,2602.261875,30.33153846,3937.635862,5497.735,3292.805065,"MYL12B"
"675","ENSG00000118705","ENSG00000118705.16",2,1723.270625,1.153846154,1337.5625,21.30769231,1085.034483,7,530.7142857,"RPN2"
"676","ENSG00000118785","ENSG00000118785.13",23,1.958333333,147.2307692,0.4375,22.46153846,0.655172414,121.6666667,0.545454545,"SPP1"
"677","ENSG00000118816","ENSG00000118816.9",7,2152.354167,4342.615385,3104.0625,45721.23077,5787,137.5833333,1398.636364,"CCNI"
"678","ENSG00000118971","ENSG00000118971.7",6,594.6458333,459.4615385,951.3125,8.076923077,1218.413793,523.75,649.4025974,"CCND2"
"679","ENSG00000119185","ENSG00000119185.12",6101,277.5458333,377.2307692,0.0625,0.461538462,944.1724138,1241.75,492.4255844,"ITGB1BP1"
"680","ENSG00000119314","ENSG00000119314.15",2,547.2916667,644.0769231,125.4375,7.692307692,1364,1952.833333,582.961039,"PTBP3"
"681","ENSG00000119335","ENSG00000119335.16",113,26194.10583,9213.228462,11844.56188,62497.16308,6949.560345,8201.37,6341.28026,"SET"
"682","ENSG00000119414","ENSG00000119414.11",4,387.8333333,4,1060.3125,0.153846154,378.4137931,0.166666667,688.8051948,"PPP6C"
"683","ENSG00000119446","ENSG00000119446.13",1,224.2708333,0.230769231,0.25,0.307692308,586.1034483,0.5,89.06493506,"RBM18"
"684","ENSG00000119632","ENSG00000119632.3",1,51.89583333,0.307692308,263.4375,0.769230769,220.8275862,4,175.3116883,"IFI27L2"
"685","ENSG00000119655","ENSG00000119655.10",2,275.1458333,1.769230769,516.3125,3,0.931034483,538.3483333,331.5974026,"NPC2"
"686","ENSG00000119705","ENSG00000119705.9",2,753.9583333,122,230.8125,3.230769231,1665.655172,1025.333333,446.7387013,"SLIRP"
"687","ENSG00000119729","ENSG00000119729.11",240.12,40.40479167,1.426153846,1386.024375,0.076923077,165.0344828,0.365833333,164.9967532,"RHOQ"
"688","ENSG00000119778","ENSG00000119778.14",1,7.25,0.153846154,92.125,6.769230769,412.6206897,0.5,129.7532468,"ATAD2B"
"689","ENSG00000119801","ENSG00000119801.12",3,2432.583333,7653.461538,5388.375,1844,7469.275862,2518.5,9329.467532,"YPEL5"
"690","ENSG00000120063","ENSG00000120063.9",4,1500.166667,44.84615385,2442,5287.307692,1454.448276,1555.666667,774.2727273,"GNA13"
"691","ENSG00000120071","ENSG00000120071.13",2,384.2083333,178.5384615,1415.75,6.153846154,473.862069,104.6666667,224.4349351,"KANSL1"
"692","ENSG00000120129","ENSG00000120129.5",1,632.6041667,499.6153846,4396.6875,3.769230769,1404,1541.083333,4507.051948,"DUSP1"
"693","ENSG00000120265","ENSG00000120265.16",1,2181.895833,0.230769231,1620.9375,22517.30769,483.6896552,2.166666667,400.8181818,"PCMT1"
"694","ENSG00000120438","ENSG00000120438.11",1,1107.129583,1493.230769,1132.09,255.9230769,409.7355172,2857.166667,876.1958442,"TCP1"
"695","ENSG00000120533","ENSG00000120533.12",1,1735.416667,816.8461538,162,3.307692308,795.9655172,2946.75,636.4935065,"ENY2"
"696","ENSG00000120616","ENSG00000120616.15",1,546.9975,2.864615385,1630.71,6.217692308,1010.535172,180.0833333,771.2798701,"EPC1"
