"","stage1","stage2","stage3","stage4"
"TECPR2",0,0,0,0
"TECR",208,87,306,305
"TECRP1",1,1,4,3
"TEFM",161,0,190,12
"TEN1",24,148,63,118
"TEN1-CDK3",0,1,2,0
"TENT2",183,443,39,611
"TENT4A",328,848,803,1
"TENT4B",235,417,134,644
"TENT5A",109,21,0,924
"TENT5C",2351,2662,474,1580
"TERF1",213,103,0,384
"TERF2",529,739,826,200
"TERF2IP",591,1539,488,814
"TES",366,527,305,522
"TESC",17,627,2,27
"TESK1",301,12,109,157
"TESK2",0,177,0,18
"TESPA1",0,62,61,498
"TET2",268,266,126,565
"TET3",118,0,7,216
"TEX10",48,0,195,174
"TEX261",0,0,0,54
"TEX264",90,35,4,192
"TEX30",0,38,6,225
"TEX9",155,33,282,49
"TF",10,0,0,0
"TFAM",102,4,73,329
"TFB1M",161,226,2,235
"TFB2M",18,971,200,201
"TFDP1",384,0,336,1
"TFDP2",160,0,0,263
"TFE3",0,0,0,2
"TFEC",0,18,301,143
"TFF1",0,0,0,0
"TFG",350,439,0,369
"TFIP11",961,0,7,119
"TFPI",0,0,0,0
"TFPT",62,0,2,25
"TFRC",165,335,266,727
"TGDS",26,86,0,106
"TGFB1",0,0,69,15
"TGFBI",1,0,0,34
"TGFBR1",54,13,6,4
"TGFBR2",72,22,558,405
"TGFBRAP1",15,0,5,31
"TGIF1",457,377,84,616
"TGIF2",172,204,33,276
"TGM2",3,40,90,99
"TGOLN2",1263,590,1284,642
"TGS1",76,1129,143,303
"THADA",5,0,38,61
"THAP1",80,10,957,71
"THAP11",0,0,329,204
"THAP12",32,19,197,71
"THAP2",3,332,1,22
"THAP3",55,5,1,82
"THAP4",32,151,21,95
"THAP5",631,4,686,2007
"THAP6",19,0,2189,1
"THAP7",8,43,12,24
"THAP9-AS1",526,2,205,199
"THBS1",29,2,118,14
"THEM4",0,0,132,0
"THEMIS2",64,1,195,39
"THG1L",409,944,102,53
"THOC1",143,950,130,121
"THOC2",367,868,502,1215
"THOC3",6,1251,22,371
"THOC6",0,1,39,0
"THOC7",442,1,284,28
"THRAP3",3893,4728,1854,6940
"THRAP3P1",0,0,0,0
"THRB",0,0,0,57
"THUMPD1",1931,1170,1231,2156
"THUMPD2",0,0,1125,81
"THUMPD3",52,19,1,29
"THUMPD3-AS1",513,732,26,544
"THYN1",575,23,348,61
"TIA1",24,33,638,479
"TIAL1",757,822,401,2311
"TIAM1",0,2,0,0
"TIAM2",171,120,1138,170
"TICAM2",4,0,0,1
"TIFA",260,386,1,74
"TIGAR",105,293,364,342
"TIGD1",0,90,0,12
"TIGIT",11,309,142,509
"TIMELESS",0,760,0,5
"TIMM10",203,801,0,226
"TIMM10B",124,0,197,121
"TIMM13",44,97,71,119
"TIMM17A",850,103,714,448
"TIMM17B",116,0,47,200
"TIMM21",228,2,6,40
"TIMM22",93,479,33,241
"TIMM23",67,446,156,438
"TIMM23B",137,184,1,35
"TIMM44",15,0,87,104
"TIMM50",51,17,396,1
"TIMM8A",22,164,613,2
"TIMM8B",251,765,152,230
"TIMM8BP2",0,0,0,0
"TIMM9",10,1,0,115
"TIMMDC1",26,0,403,82
"TIMP1",0,38,230,2
"TIMP2",0,0,0,0
"TINF2",160,32,250,288
"TIPARP",879,66,377,1241
"TIPIN",0,350,0,0
"TIPRL",461,634,278,225
"TJAP1",21,0,0,3
"TJP1",0,0,0,91
"TK1",0,0,0,146
"TK2",155,0,0,0
"TKT",60,1,92,10
"TKTL1",0,0,0,0
"TLCD4",0,0,1,0
"TLE1",362,30,320,116
"TLE3",1661,1697,398,1964
"TLE4",35,7,517,106
"TLE5",125,56,213,158
"TLK1",2355,4130,3036,5437
"TLK2",28,0,61,193
"TLN1",625,74,340,381
"TLNRD1",1,35,65,348
"TLR10",264,827,38,30
"TLR3",0,0,0,0
"TLR7",0,0,111,259
"TM2D1",284,3,416,204
"TM2D2",16,0,140,12
"TM2D3",757,451,57,678
"TM4SF4",1,0,0,0
"TM6SF1",0,0,0,0
"TM7SF3",424,0,0,38
"TM9SF1",303,1,173,26
"TM9SF2",411,248,391,157
"TM9SF3",136,12,653,435
"TM9SF4",141,2,3,11
"TMA16",55,1,10,118
"TMA7",1617,5112,1698,3091
"TMBIM1",184,5,800,243
"TMBIM4",472,1303,221,509
"TMBIM6",2023,5965,5256,4514
"TMC6",426,226,117,191
"TMC8",95,18,289,53
"TMCC3",1,0,1,0
"TMCO1",38,204,2,882
"TMCO3",0,55,150,18
"TMCO4",10,0,0,0
"TMED10",771,470,344,1735
"TMED2",1371,1775,1195,2200
"TMED2-DT",0,1,0,0
"TMED3",25,277,313,71
"TMED4",196,1194,1388,4049
"TMED5",472,95,887,442
"TMED7",212,952,151,46
"TMED8",193,572,63,278
"TMED9",328,0,16,271
"TMEM106B",275,252,0,61
"TMEM106C",61,0,0,0
"TMEM107",100,987,139,271
"TMEM109",97,4,51,20
"TMEM11",516,98,154,210
"TMEM115",16,1,0,94
"TMEM120A",0,0,0,1
"TMEM120B",122,297,134,240
"TMEM123",1531,6188,2159,2952
"TMEM126A",86,0,104,447
"TMEM126B",70,672,11,22
"TMEM127",0,91,319,316
"TMEM128",78,303,76,162
"TMEM131",110,660,127,104
"TMEM131L",750,895,468,226
"TMEM134",378,173,236,14
"TMEM135",21,0,14,0
"TMEM138",11,0,6,149
"TMEM140",347,0,95,107
"TMEM147",212,9,662,471
"TMEM14A",79,1101,47,358
"TMEM14B",429,31,336,87
"TMEM14C",59,96,31,313
"TMEM154",2463,899,602,1088
"TMEM156",3288,510,1749,1523
"TMEM159",393,849,52,193
"TMEM160",9,0,1,32
"TMEM161B",11,0,43,345
"TMEM164",62,0,0,0
"TMEM165",4,74,92,177
"TMEM167A",57,20,257,329
"TMEM167B",816,95,6,919
"TMEM170A",112,366,943,323
"TMEM176A",1,0,0,0
"TMEM176B",2,0,1,0
"TMEM179B",740,132,308,411
"TMEM18",114,0,22,237
"TMEM181",452,0,0,4
"TMEM183A",3,1,35,137
"TMEM184B",78,1066,38,61
"TMEM184C",18,0,19,67
"TMEM185B",0,0,0,0
"TMEM187",0,1,0,0
"TMEM189",8,0,15,65
"TMEM189-UBE2V1",4,0,0,1
"TMEM19",190,6,934,159
"TMEM191A",30,0,4,8
"TMEM192",15,0,0,41
"TMEM199",237,0,0,183
"TMEM200B",4,8,38,84
"TMEM201",17,0,0,0
"TMEM203",4,0,0,0
"TMEM205",79,188,16,18
"TMEM208",217,401,51,171
"TMEM209",178,0,150,562
"TMEM214",69,21,17,154
"TMEM216",0,2,1,233
"TMEM218",0,0,0,0
"TMEM219",331,475,310,258
"TMEM222",52,0,38,100
"TMEM223",142,516,234,57
"TMEM230",640,1010,305,267
"TMEM241",0,0,0,0
"TMEM242",86,186,5,561
"TMEM243",274,1946,22,986
"TMEM245",108,1,2,428
"TMEM248",234,393,172,236
"TMEM250",0,0,25,19
"TMEM254",0,0,0,179
"TMEM256",46,0,3,105
"TMEM258",231,586,952,789
"TMEM259",0,51,9,0
"TMEM260",29,0,0,6
"TMEM263",505,1,15,1368
"TMEM265",63,70,24,229
"TMEM267",0,232,0,0
"TMEM273",65,5,142,48
"TMEM30A",186,172,426,134
"TMEM33",1344,352,749,2006
"TMEM35B",335,0,48,217
"TMEM38B",542,0,460,199
"TMEM39A",4,0,331,22
"TMEM39B",0,0,15,154
"TMEM41A",189,0,0,9
"TMEM41B",96,238,455,854
"TMEM43",31,35,148,85
"TMEM44-AS1",0,111,0,61
"TMEM50A",1327,1277,1595,1741
"TMEM50B",60,1,16,288
"TMEM59",1184,776,1728,1187
"TMEM60",39,0,116,111
"TMEM62",54,212,0,0
"TMEM63A",0,0,0,1
"TMEM64",2,0,3,64
"TMEM65",0,0,0,1
"TMEM68",52,0,206,98
"TMEM69",425,0,507,3
"TMEM70",253,15,485,560
"TMEM71",45,0,0,52
"TMEM87A",250,425,2,611
"TMEM87B",36,198,991,175
"TMEM9",0,177,0,101
"TMEM94",18,0,0,11
"TMEM9B",392,87,622,425
"TMF1",303,2321,174,777
"TMIGD2",0,277,1,1
"TMOD2",19,0,204,98
"TMOD3",91,33,350,276
"TMPO",87,217,1,448
"TMSB10",6782,8709,3507,5304
"TMSB15B",0,0,0,0
"TMSB4X",73881,123587,69689,73925
"TMSB4XP1",0,0,1,1
"TMSB4XP2",1,2,1,1
"TMSB4XP4",116,235,98,75
"TMSB4XP6",14,22,13,16
"TMSB4XP8",2,3,2,2
"TMTC3",108,292,2293,553
"TMUB1",1,2,1,14
"TMUB2",34,0,306,301
"TMX1",379,1777,342,1429
"TMX2",99,1,263,203
"TMX3",2,27,300,248
"TMX4",195,735,424,629
"TNF",153,106,32,211
"TNFAIP1",3,271,34,0
"TNFAIP2",2,0,2,98
"TNFAIP3",327,577,942,1245
"TNFAIP8",343,532,953,941
"TNFAIP8L1",0,0,0,0
"TNFRSF10A",170,187,99,581
"TNFRSF10B",23,0,110,246
"TNFRSF12A",8,1,0,12
"TNFRSF13B",75,0,610,147
"TNFRSF13C",3017,5461,1444,4544
"TNFRSF14",31,0,7,100
"TNFRSF17",0,0,0,0
"TNFRSF18",0,0,97,223
"TNFRSF1A",1,1,0,0
"TNFRSF1B",60,2258,111,428
"TNFRSF25",0,0,0,11
"TNFRSF4",0,0,0,0
"TNFRSF9",59,1,1,206
"TNFSF10",16,614,0,232
"TNFSF13B",0,1,0,88
"TNFSF14",0,0,0,1
"TNFSF8",8,104,559,4
"TNFSF9",4,32,0,2
"TNIK",266,56,2,1
"TNIP1",79,58,1430,318
"TNIP2",65,0,11,155
"TNIP3",0,0,1,1
"TNK2",12,302,0,0
"TNKS",34,422,0,193
"TNKS2",53,0,374,59
"TNPO1",104,12,195,27
"TNPO2",102,91,5,54
"TNPO3",51,5,15,85
"TNR",78,0,61,28
"TNRC18",0,0,10,95
"TNRC6A",140,260,132,95
"TNRC6B",4882,4025,2934,7263
"TNRC6C",459,0,0,22
"TNS1",0,0,0,0
"TNS3",20,0,281,1
"TOB1",1151,10602,996,3010
"TOB2",355,331,1271,338
"TOE1",26,0,1,5
"TOGARAM1",20,0,174,208
"TOGARAM2",0,0,0,0
"TOLLIP",39,2,4,15
"TOM1",2,0,79,123
"TOM1L2",0,0,0,0
"TOMM20",220,1548,226,194
"TOMM20P4",0,1,0,0
"TOMM22",702,283,19,708
"TOMM34",22,0,0,210
"TOMM5",1077,3163,1022,1261
"TOMM6",780,851,395,807
"TOMM7",943,1034,740,549
"TOMM70",15,3,4,21
"TOP1",917,797,1246,723
"TOP1MT",35,67,35,16
"TOP2A",0,1,2,94
"TOP2B",1252,854,876,596
"TOP3A",0,8,16,88
"TOPBP1",13,324,119,203
"TOPORS",179,1703,672,1208
"TOR1A",402,1,80,113
"TOR1AIP1",38,3,134,269
"TOR1AIP2",2444,3184,423,2365
"TOR3A",454,434,270,524
"TOX",12,240,3,22
"TOX2",35,0,0,0
"TOX4",718,492,370,396
"TP53",440,256,550,331
"TP53BP1",68,612,296,386
"TP53BP2",459,0,475,52
"TP53I11",0,1,19,0
"TP53INP1",120,7,1223,546
"TP53INP2",0,269,23,9
"TP53RK",61,212,172,12
"TP53TG1",6,0,0,15
"TP73-AS1",2,35,63,43
"TPCN1",0,0,69,0
"TPD52",355,2110,315,1001
"TPD52L2",83,0,0,87
"TPGS1",0,0,0,0
"TPGS2",158,655,1,0
"TPI1",2828,2614,2657,2956
"TPI1P1",11,10,8,19
"TPM1",0,0,0,0
"TPM3",3373,5106,4148,5630
"TPM3P8",0,0,0,1
"TPM3P9",8,172,0,143
"TPM4",808,721,1398,1156
"TPMT",11,290,0,1
"TPP1",193,81,488,217
"TPP2",140,328,1175,181
"TPR",722,683,3036,1680
"TPRG1L",37,0,200,219
"TPRKB",287,124,135,123
"TPSAB1",1,4,2,5
"TPSB2",2,3,2,53
"TPSD1",0,0,0,0
"TPST2",68,54,0,146
"TPT1",6202,12383,23427,11128
"TPT1-AS1",0,0,0,11
"TPT1P4",0,1,1,1
"TPT1P6",0,0,0,0
"TPT1P9",5,10,17,10
"TPTEP2-CSNK1E",5,60,2,14
"TPX2",0,0,0,0
"TRA2A",3399,6584,2565,5629
"TRA2B",1060,1308,774,866
"TRABD",240,617,27,217
"TRAC",181,131,292,261
"TRADD",295,3,123,164
"TRAF1",10,189,976,175
"TRAF3",132,60,1097,268
"TRAF3IP1",0,0,0,5
"TRAF3IP2",0,0,0,0
"TRAF3IP3",202,0,73,46
"TRAF4",293,52,26,24
"TRAF5",76,783,1521,263
"TRAF6",7,1,1,192
"TRAF7",8,52,30,49
"TRAK1",303,1244,320,201
"TRAK2",5,264,0,112
"TRAM1",482,1222,2896,2484
"TRAM2",0,5,194,8
"TRANK1",504,132,0,184
"TRAP1",13,0,16,1
"TRAPPC1",102,47,8,43
"TRAPPC10",61,0,64,4
"TRAPPC12",0,14,143,149
"TRAPPC13",10,245,67,70
"TRAPPC2",511,579,0,664
"TRAPPC2B",337,220,3,476
"TRAPPC2L",34,311,8,216
"TRAPPC3",9,0,59,515
"TRAPPC4",113,452,174,561
"TRAPPC5",19,283,98,122
"TRAPPC6A",208,567,0,231
"TRAPPC6B",70,393,596,106
"TRAPPC8",746,0,645,546
"TRAPPC9",0,0,2,0
"TRAT1",4,1,3,674
"TRAV12-3",0,37,0,0
"TRAV13-1",0,0,1,1
"TRAV9-2",0,0,0,0
"TRBC1",169,624,449,663
"TRBC2",947,1680,918,1954
"TRBV12-3",0,140,0,21
"TRBV12-4",0,0,0,0
"TRBV19",0,0,0,20
"TRBV2",0,0,0,0
"TRBV27",0,0,0,0
"TRBV7-3",0,0,0,7
"TRBV7-9",0,0,0,0
"TRDC",7,1,2,2
"TRDMT1",8,0,210,77
"TRERF1",25,0,0,0
"TREX1",220,0,0,69
"TRG-AS1",0,0,0,0
"TRGC1",7,7,1,2
"TRGC2",100,49,2,2
"TRGV4",0,0,0,18
"TRIAP1",110,28,131,835
"TRIB1",47,0,23,52
"TRIB2",9,10,93,1
"TRIM11",4,0,9,0
"TRIM13",1114,1269,207,1052
"TRIM14",1,131,24,39
"TRIM22",379,929,555,919
"TRIM23",160,0,1,116
"TRIM24",10,0,5,148
"TRIM25",10,63,50,12
"TRIM26",38,698,1,39
"TRIM27",3,106,53,198
"TRIM28",112,484,116,267
"TRIM31",0,0,0,0
"TRIM33",262,303,105,329
"TRIM34",7,0,98,0
"TRIM35",0,1,1,81
"TRIM38",1823,1662,831,1285
"TRIM39",22,86,1,75
"TRIM4",16,0,85,94
"TRIM41",5,0,0,0
"TRIM44",57,379,646,445
"TRIM52",5,2,313,0
"TRIM52-AS1",56,34,33,20
"TRIM56",54,3,274,77
"TRIM59",20,28,96,516
"TRIM69",0,0,0,80
"TRIM73",0,0,0,0
"TRIO",224,380,5,121
"TRIOBP",78,1,0,4
"TRIP10",246,0,906,48
"TRIP11",367,96,444,333
"TRIP12",62,214,258,266
"TRIP4",73,0,48,1
"TRIR",44,31,322,195
"TRMO",30,0,0,0
"TRMT10B",132,0,144,115
"TRMT10C",427,453,323,518
"TRMT11",138,13,257,134
"TRMT112",1228,2020,1578,1707
"TRMT112P6",1,1,1,1
"TRMT13",59,723,36,200
"TRMT1L",6,0,302,277
"TRMT44",0,13,1,0
"TRMT5",3,0,0,11
"TRMT6",34,1169,0,248
"TRMT61B",16,0,141,145
"TRNAU1AP",63,41,280,338
"TRNT1",136,4,510,281
"TRPC4AP",5,60,7,173
"TRPM7",282,443,153,420
"TRPS1",314,16,0,158
"TRPT1",0,63,0,10
"TRPV2",0,0,9,0
"TRPV3",3,273,5,47
"TRRAP",160,617,496,104
"TRUB1",3,0,0,0
"TRUB2",342,0,0,1
"TSBP1-AS1",0,0,0,0
"TSC1",101,349,325,471
"TSC2",13,8,0,0
"TSC22D2",687,301,515,1344
"TSC22D3",4195,2543,8284,3416
"TSEN15",161,0,25,0
"TSEN54",220,0,0,17
"TSG101",107,83,1367,220
"TSHZ1",0,6,9,16
"TSIX",0,9,0,0
"TSN",160,133,212,136
"TSNAX",77,0,402,129
"TSPAN10",0,0,0,25
"TSPAN13",80,1,2,78
"TSPAN14",250,78,97,237
"TSPAN3",240,91,163,233
"TSPAN31",66,421,0,525
"TSPAN33",104,267,127,514
"TSPO",31,3,38,10
"TSPYL1",2395,3681,2218,6925
"TSPYL2",49,58,649,828
"TSPYL4",0,186,0,1
"TSR1",106,350,1209,456
"TSR2",195,235,48,134
"TSR3",23,896,0,6
"TSSC4",0,75,0,97
"TSTA3",0,0,7,78
"TSTD1",416,606,294,435
"TSTD2",35,4,0,152
"TTBK2",5,0,0,58
"TTC1",1096,754,339,486
"TTC13",94,0,0,2
"TTC14",18,1511,21,561
"TTC17",129,482,244,310
"TTC19",0,560,1,64
"TTC21B",101,20,0,14
"TTC27",3,62,8,132
"TTC28-AS1",8,140,0,56
"TTC3",1112,1839,2951,2439
"TTC32",4,3,1,20
"TTC33",162,0,4,132
"TTC37",621,499,43,284
"TTC38",0,0,0,0
"TTC39B",68,0,0,0
"TTC39C",260,193,8,900
"TTC3P1",5,2,7,6
"TTC4",68,1,0,58
"TTC5",0,0,102,0
"TTC7A",0,1,5,2
"TTC9C",0,0,0,1
"TTF1",342,552,408,261
"TTF2",0,0,223,0
"TTI2",142,393,49,200
"TTL",22,0,40,121
"TTLL3",8,0,166,90
"TTLL4",4,561,0,30
"TTLL5",4,55,131,35
"TTN",681,143,615,1042
"TTN-AS1",49,15,11,49
"TTPAL",24,316,0,0
"TTR",10,0,0,0
"TTYH3",16,0,0,38
"TUBA1A",701,304,270,403
"TUBA1B",1046,13,2,786
"TUBA1C",44,0,6,95
"TUBA4A",1419,1456,515,502
"TUBB",132,457,211,708
"TUBB2A",16,0,138,82
"TUBB4A",0,0,0,0
"TUBB4B",135,434,120,217
"TUBB6",17,224,0,14
"TUBD1",69,0,323,101
"TUBE1",1,1,0,102
"TUBG1",34,0,0,25
"TUBGCP2",1,9,771,269
"TUBGCP3",5,142,1,6
"TUBGCP4",33,26,30,178
"TUBGCP5",0,0,7,1
"TUBGCP6",173,1,0,110
"TUFM",58,451,73,310
"TUG1",601,2747,165,35
"TULP4",720,425,167,694
"TUSC2",104,61,9,262
"TUT4",709,2215,1058,1174
"TUT7",933,659,389,680
"TVP23A",0,2,0,2
"TVP23B",127,0,385,135
"TVP23C",0,0,3,0
"TWF1",564,0,1378,1
"TWF2",1,1,238,63
"TWISTNB",345,395,1002,1343
"TWNK",0,0,107,187
"TWSG1",9,0,0,0
"TXK",0,0,0,38
"TXLNA",322,3,203,306
"TXLNG",251,414,287,142
"TXN",585,1666,3703,1838
"TXN2",647,155,2,172
"TXNDC11",29,0,1,108
"TXNDC12",1050,838,47,1060
"TXNDC15",26,1,43,0
"TXNDC16",66,311,0,5
"TXNDC17",16,66,269,131
"TXNDC5",1,1223,93,27
"TXNDC9",484,946,0,252
"TXNIP",1641,760,8331,2428
"TXNL1",540,228,230,779
"TXNL4A",83,45,345,197
"TXNL4B",0,1475,588,226
"TXNP6",0,0,1,0
"TXNRD1",310,74,80,896
"TXNRD2",0,0,0,1
"TYK2",6,0,13,0
"TYMP",168,108,116,139
"TYMS",0,0,0,0
"TYROBP",27,2,0,1
"TYSND1",30,0,0,0
"TYW1",96,23,114,332
"TYW1B",7,241,0,185
"TYW3",39,1422,593,376
"TYW5",37,0,20,345
"U2AF1",620,608,324,721
"U2AF1L4",648,522,498,728
"U2AF1L5",469,153,719,563
"U2AF2",98,0,30,229
"U2SURP",1248,1771,813,1883
"UACA",0,0,0,2
"UAP1",896,644,0,35
"UAP1L1",0,142,0,15
"UBA1",554,394,430,200
"UBA2",105,327,1895,229
"UBA3",198,1346,84,330
"UBA5",0,0,285,70
"UBA52",1289,3962,2669,2139
"UBA52P5",0,0,0,0
"UBA6",383,2143,1358,2551
"UBA6-AS1",1,0,190,23
"UBA7",21,257,139,174
"UBAC1",0,0,56,35
"UBAC2",37,295,52,32
"UBALD2",3,226,186,120
"UBAP1",1,0,1,95
"UBAP2",14,343,269,248
"UBAP2L",17,41,22,368
"UBASH3A",0,0,208,13
"UBB",11704,17556,9025,12697
"UBBP4",55,42,37,44
"UBC",8762,9196,6591,7896
"UBE2A",748,422,1289,516
"UBE2B",2892,1370,953,1601
"UBE2C",0,0,0,0
"UBE2D1",72,145,330,25
"UBE2D2",127,78,451,250
"UBE2D3",1909,6161,2835,4052
"UBE2D3P1",0,1,1,2
"UBE2D3P2",0,0,0,0
"UBE2D4",464,0,0,617
"UBE2E1",6,0,58,62
"UBE2E2",79,25,2,105
"UBE2E3",78,1,1,76
"UBE2F",86,0,59,116
"UBE2G1",1124,1735,26,2453
"UBE2G2",327,1443,690,720
"UBE2H",974,234,48,858
"UBE2I",987,1719,1850,132
"UBE2J1",430,1507,624,373
"UBE2J2",100,541,47,461
"UBE2K",192,220,191,183
"UBE2L3",621,2647,1060,1464
"UBE2L4",0,0,0,0
"UBE2L5",0,0,0,0
"UBE2L6",280,880,411,173
"UBE2M",19,1,8,23
"UBE2N",1430,1798,512,2094
"UBE2NL",0,0,0,0
"UBE2NP1",0,0,0,0
"UBE2O",109,180,5,5
"UBE2Q1",421,192,358,169
"UBE2Q2",27,0,84,93
"UBE2Q2P2",0,0,0,0
"UBE2R2",33,359,801,259
"UBE2S",16,0,29,0
"UBE2T",12,2,0,32
"UBE2V1",1208,2668,1077,1629
"UBE2V1P1",0,0,0,0
"UBE2V1P2",2,7,2,3
"UBE2V2",306,616,256,1011
"UBE2W",191,688,130,1220
"UBE2Z",71,152,140,285
"UBE3A",129,800,631,203
"UBE3B",27,10,632,129
"UBE3C",102,0,416,27
"UBE4A",165,10,6,804
"UBE4B",13,0,0,70
"UBIAD1",10,43,17,66
"UBL3",48,172,218,182
"UBL4A",48,217,0,92
"UBL5",997,1978,426,992
"UBL5P2",0,0,0,0
"UBL7",22,0,252,304
"UBLCP1",0,0,242,1
"UBN1",34,0,1,247
"UBN2",14,7,205,48
"UBOX5",436,0,0,143
"UBP1",9,0,185,11
"UBQLN1",1156,315,420,238
"UBQLN2",112,0,0,118
"UBQLN4",0,0,141,0
"UBR1",424,244,86,219
"UBR2",174,164,56,606
"UBR3",1,0,76,24
"UBR4",93,501,413,433
"UBR5",1218,398,351,1852
"UBR5-AS1",366,0,0,1
"UBR7",52,962,247,36
"UBXN1",283,59,139,525
"UBXN11",5,8,4,54
"UBXN2A",21,323,136,74
"UBXN2B",48,0,16,25
"UBXN4",941,4907,414,1246
"UBXN6",2,8,0,4
"UBXN7",30,66,258,348
"UCHL1",0,196,0,0
"UCHL3",81,2,13,104
"UCHL5",336,39,316,325
"UCK1",1,0,509,120
"UCK2",0,0,56,54
"UCKL1",22,7,0,13
"UCP2",1097,1693,389,177
"UFC1",193,922,433,542
"UFD1",672,24,388,78
"UFL1",147,11,181,294
"UFM1",55,751,417,1061
"UFSP2",25,52,31,83
"UGCG",656,944,635,610
"UGDH",1,0,22,0
"UGGT1",87,6,200,152
"UGGT2",0,0,0,0
"UGP2",476,507,498,178
"UHMK1",338,423,712,628
"UHRF1",101,0,1,15
"UHRF1BP1L",36,76,65,302
"UHRF2",92,22,161,352
"UIMC1",20,84,863,277
"ULK1",254,0,0,448
"UMAD1",81,49,22,68
"UMPS",22,1361,135,139
"UNC119",327,4,35,0
"UNC13D",4,32,0,0
"UNC45A",6,0,45,7
"UNC50",45,58,0,377
"UNK",279,860,310,79
"UPF1",221,80,1,41
"UPF2",622,796,1014,827
"UPF3A",34,128,133,449
"UPF3AP1",2,8,8,18
"UPF3AP2",0,0,1,3
"UPF3B",547,40,113,345
"UPP1",107,115,0,75
"UPRT",214,0,0,24
"UQCC1",163,0,0,0
"UQCC2",192,107,38,302
"UQCC3",246,3,9,110
"UQCR10",783,4634,755,1043
"UQCR11",1385,2473,1174,1161
"UQCRB",923,1423,2875,1347
"UQCRBP1",0,0,0,0
"UQCRC1",221,1477,151,699
"UQCRC2",926,12,81,641
"UQCRFS1",1184,2571,352,648
"UQCRFS1P1",33,78,8,16
"UQCRH",1320,1892,710,1115
"UQCRHL",34,74,13,37
"UQCRQ",865,1716,865,1250
"URB1",0,0,24,336
"URGCP",0,0,0,14
"URI1",128,780,0,94
"UROS",34,194,100,0
"USB1",4,0,267,121
"USE1",55,277,216,171
"USF2",2,129,20,2
"USF3",520,398,1343,571
"USO1",178,731,60,210
"USP1",164,252,291,328
"USP10",499,1832,865,1705
"USP11",124,116,64,542
"USP12",39,460,832,174
"USP14",241,674,906,77
"USP15",778,1334,1197,877
"USP16",271,1641,871,1510
"USP18",0,0,0,143
"USP22",1908,322,678,877
"USP24",582,39,293,502
"USP25",25,296,0,3
"USP27X",0,0,22,51
"USP28",199,22,133,271
"USP3",494,385,154,573
"USP30-AS1",0,0,0,75
"USP32",345,5,22,4
"USP32P1",0,0,0,0
"USP32P2",0,0,0,0
"USP33",281,975,162,595
"USP34",887,936,721,785
"USP37",383,219,190,6
"USP38",60,0,3,0
"USP39",277,123,30,229
"USP3-AS1",5,2,0,0
"USP4",32,28,191,549
"USP40",84,0,0,74
"USP42",34,0,1,147
"USP47",540,1242,288,489
"USP48",387,316,389,276
"USP5",1,0,0,0
"USP53",146,1,140,287
"USP6NL",174,117,0,104
"USP7",378,10,207,243
"USP8",1642,237,677,517
"USP9X",988,95,1095,511
"USP9Y",92,0,0,298
"USPL1",1231,761,626,693
"UTP11",229,950,320,469
"UTP14A",4,214,432,362
"UTP14C",0,124,0,1
"UTP18",38,17,1341,172
"UTP20",14,0,1,164
"UTP23",230,57,29,112
"UTP25",22,0,1,1
"UTP3",130,10,303,295
"UTP4",483,0,99,240
"UTP6",214,56,15,264
"UTRN",2612,391,395,602
"UTS2",0,1,0,18
"UVRAG",114,278,0,401
"UXS1",319,1,0,101
"UXT",326,745,266,232
"VAC14",0,0,0,14
"VAMP1",7,37,0,57
"VAMP2",286,50,218,482
"VAMP3",39,1,2,25
"VAMP4",7,0,0,204
"VAMP5",72,29,74,15
"VAMP7",61,2,0,134
"VAMP8",1551,706,1847,346
"VAPA",715,3482,443,1383
"VAPB",24,23,326,57
"VARS1",0,0,27,121
"VASH1-AS1",0,7,0,26
"VASP",93,14,845,108
"VAT1",0,0,59,4
"VAV1",30,442,15,29
"VAV3",83,188,0,97
"VBP1",924,1053,319,637
"VCAM1",0,0,0,0
"VCL",0,74,0,37
"VCP",186,83,831,692
"VCPIP1",57,1341,702,47
"VCPKMT",585,600,10,296
"VDAC1",444,119,1045,812
"VDAC1P2",0,0,3,1
"VDAC1P6",0,0,0,0
"VDAC2",537,1189,815,1611
"VDAC3",159,1526,597,598
"VDR",0,1,0,20
"VEGFA",0,0,1,0
"VEGFB",25,42,114,0
"VEZF1",55,6,452,134
"VEZT",873,788,345,365
"VGLL4",166,9,272,96
"VHL",67,230,0,192
"VIL1",92,0,0,140
"VIM",809,5257,6061,2215
"VIM-AS1",0,0,0,0
"VIRMA",128,11,215,263
"VKORC1",104,447,112,286
"VKORC1L1",1,147,0,17
"VMA21",268,723,258,117
"VMP1",1486,878,48,989
"VOPP1",240,1067,303,1008
"VPREB3",2134,1690,585,734
"VPS11",93,476,121,9
"VPS13A",601,0,24,119
"VPS13B",57,0,55,182
"VPS13C",912,1041,528,1081
"VPS13D",114,0,4,64
"VPS16",203,13,1,72
"VPS25",0,0,0,115
"VPS26A",741,17,391,590
"VPS26B",37,0,0,0
"VPS26C",272,1311,153,121
"VPS28",106,142,196,36
"VPS29",690,1727,654,1132
"VPS33A",23,0,16,51
"VPS35",665,187,708,359
"VPS36",282,113,110,206
"VPS37A",93,1,7,2
"VPS37B",658,227,25,473
"VPS39",7,15,0,97
"VPS41",251,1,261,28
"VPS45",0,0,333,9
"VPS4A",3,0,44,0
"VPS4B",268,214,365,233
